"latitude","longitude","elevation","time","hr","name","cadence","speed","distance","power","temperature"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.839000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.894556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:49.950111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.005667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.061222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.116778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.172333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.227889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.283444Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.339000Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.394556Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.450111Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.505667Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.561222Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.616778Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.672333Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.727889Z","0","GPS5","0","0.0","0","0","0"
"33.1267334","-117.3274448","-16.823","2018-03-23T22:51:50.783444Z","0","GPS5","0","0.0","0","0","0"
